gene_index	gene	corr_pseudotime_glu	corr_pseudotime_da	corr_da_minus_glu	lavous_p	lavous_q	lavous_signif	lavous_lrt
27801	Rps18	-0.030533533631223575	0.05636664015572089	0.08690017378694447			False	
27802	Vps52	0.05269782860824778	0.019370130867356613	-0.03332769774089117			False	
27803	AA388235	0.070657375894116	0.019929687565514814	-0.05072768832860118			False	
27804	H2-K1	-0.21681680111498622	-0.2696305335504921	-0.052813732435505883			False	
27805	Ring1	-0.19321157394853394	-0.21003858685904134	-0.016827012910507394			False	
27806	Gm26940						False	
27807	H2-Ke6	-0.5393344367471249	-0.40138666639475257	0.13794777035237232			False	
27808	Slc39a7	-0.07940449814955798	-0.13353860833757863	-0.054134110188020654			False	
27809	Rxrb	0.027675700055601046	-0.0028130491161392677	-0.030488749171740312			False	
27810	Col11a2	0.004183158157395334	0.0015123172140615703	-0.0026708409433337634			False	
27811	BC051537						False	
27812	H2-Oa						False	
27813	Gm50333						False	
27814	Brd2	-0.05779608932085943	-0.03298500390909364	0.02481108541176579			False	
27815	H2-DMa	0.06919686887197207	0.09385253475768755	0.02465566588571548			False	
27816	Gm50336	-0.10895293336468727	-0.09961586285438498	0.00933707051030229			False	
27817	Gm50335						False	
27818	H2-DMb2	0.052595839014900676	0.03650791392460041	-0.016087925090300263			False	
27819	H2-DMb1	-0.10542920129850766	-0.02382028332989948	0.08160891796860818			False	
27820	Psmb9		0.014606927364829913				False	
27821	Tap1	0.008472001167612828	0.011699381281833053	0.0032273801142202255			False	
27822	Psmb8	0.020242839907748535	0.041159609022071345	0.02091676911432281			False	
27823	Gm20496						False	
27824	Tap2	-0.0598378571459841	-0.06699202326179896	-0.007154166115814854			False	
27825	Gm15821						False	
27826	H2-Ob						False	
27827	H2-Ab1	0.045654896108446544					False	
27828	H2-Aa						False	
27829	Gm20513						False	
27830	H2-Eb1	0.12363238976254604	0.06908245102158582	-0.054549938740960216			False	
27831	H2-Eb2	-0.004946472759717747	-0.020114322268024058	-0.01516784950830631			False	
27832	Btnl2						False	
27833	Btnl1						False	
27834	BC051142	0.007693469772981041	0.05782094345904976	0.05012747368606872			False	
27835	Btnl4						False	
27836	Btnl6						False	
27837	Notch4	0.08026728565216742	0.07432341563201522	-0.005943870020152203			False	
27838	Gpsm3	0.021271173485361988	0.009873428953286315	-0.011397744532075673			False	
27839	Pbx2	0.10153839316289946	0.09532183814922592	-0.006216555013673547			False	
27840	Ager	-0.2289068376689116	-0.1957624417997529	0.03314439586915868			False	
27841	Rnf5	0.03905434810994641	-0.015630675483308053	-0.05468502359325446			False	
27842	Gm20463	0.052595839014900676					False	
27843	Agpat1	-0.032788821208202104	0.04698856566705466	0.07977738687525676			False	
27844	Egfl8	-0.03935593157667979	0.03490413692093967	0.07426006849761946			False	
27845	Ppt2	-0.12475855591066042	-0.054101048990899424	0.070657506919761			False	
27846	Prrt1	0.03067126900284774	-0.001236274109851552	-0.03190754311269929			False	
27847	Gm20461						False	
27848	Fkbpl	-0.07567766443677429	-0.05140207392758674	0.024275590509187546			False	
27849	Atf6b	-0.11176706832664735	-0.17516537713341768	-0.06339830880677033			False	
27850	Tnxb						False	
27851	C4b						False	
27852	Cyp21a1						False	
27853	C4a	-0.03637947803562431	0.04054878275878104	0.07692826079440535			False	
27854	Stk19	-0.13398653273516625	-0.10859087454001358	0.025395658195152673			False	
27855	Dxo	-0.13339028027579605	-0.1542527077410708	-0.020862427465274752			False	
27856	Skiv2l	-0.1263144792267843	-0.08053533542647207	0.04577914380031223			False	
27857	Nelfe	-0.3765973696188068	-0.28047149567918617	0.09612587393962063			False	
27858	Cfb						False	
27859	C2	-0.039144002305375486	-0.001974213187699296	0.03716978911767619			False	
27860	Zbtb12	0.1404478339368437	0.0834646648997339	-0.0569831690371098			False	
27861	Ehmt2	0.1476653710642796	0.09500446208741914	-0.05266090897686046			False	
27862	Slc44a4						False	
27863	Neu1	0.00829839359131212	0.033723407695459465	0.025425014104147346			False	
27864	1110038B12Rik	0.24955511726758794	0.1747106919829879	-0.07484442528460006			False	
27865	Hspa1b	-0.04013078596152747	-0.04357959012655162	-0.003448804165024147			False	
27866	Hspa1a	0.047777085119793054	0.013171820518110618	-0.03460526460168244			False	
27867	Gm20481		-0.014182732588443733				False	
27868	Hspa1l	0.04883918238737783	0.037467897504379406	-0.011371284882998427			False	
27869	Gm10501	0.07345742445914283	0.06172684403079188	-0.01173058042835095			False	
27870	Lsm2	0.09230924980576016	0.03639520893663354	-0.05591404086912662			False	
27871	Vars	0.06166883409017826	-0.031772049026215665	-0.09344088311639392			False	
27872	Vwa7	0.04450062958910531	0.059503132079326795	0.015002502490221482			False	
27873	Sapcd1	-0.09811263024548812	-0.14105920744987	-0.04294657720438187			False	
27874	Msh5	-0.07447048558719656	-0.07901079342674232	-0.00454030783954576			False	
27875	Clic1	-0.7630439896071262	-0.6869731585321057	0.07607083107502044			False	
27876	Ddah2	-0.25876670120815	-0.13602572250341843	0.12274097870473155			False	
27877	Mpig6b						False	
27878	Ly6g6c						False	
27879	Ly6g6d	-0.02682490269614861	-0.03224476398683926	-0.00541986129069065			False	
27880	Ly6g6e						False	
27881	Ly6g6f						False	
27882	Abhd16a	-0.06523212889134042	-0.10334604297648858	-0.038113914085148165			False	
27883	Ly6g5c						False	
27884	Ly6g5b	0.031445082262025505	0.025964176940111414	-0.00548090532191409			False	
27885	Csnk2b	0.3283097415545446	0.14792528679216013	-0.1803844547623845			False	
27886	Gpank1	0.15113834566385023	0.0916572713758989	-0.05948107428795134			False	
27887	Gm20522	-0.16307348929285267	-0.12035822023621669	0.04271526905663599			False	
27888	D17H6S53E	-0.0612363060466566	-0.010168324916178353	0.051067981130478245			False	
27889	Apom	-0.09831006514840765	-0.05398399349651895	0.0443260716518887			False	
27890	Bag6	0.1736662571329928	0.114452571568356	-0.0592136855646368			False	
27891	Prrc2a	-0.16369794738023802	-0.05741258065361741	0.10628536672662062			False	
27892	Gm17705	-0.10135508800423995	-0.07684423974915783	0.024510848255082124			False	
27893	Aif1	0.06935117191958075	-0.02492662158775765	-0.09427779350733839			False	
27894	Lst1	0.12979197013214144	0.10244600949003178	-0.02734596064210966			False	
27895	Ltb	0.02153998038194826	0.04446934932814701	0.022929368946198746			False	
27896	Tnf						False	
27897	Lta	0.07904815280501536	0.020099611254948826	-0.05894854155006653			False	
27898	Nfkbil1	-0.023565569032764	-0.02911351595442665	-0.005547946921662647			False	
27899	Gm16181						False	
27900	Atp6v1g2	0.4241261261523592	0.04896184745720364	-0.37516427869515556			False	
27901	Ddx39b	0.05902206868095902	-0.079059934540008	-0.13808200322096703			False	
27902	H2-D1	0.3245198811035872	0.1391969595607711	-0.1853229215428161			False	
27903	H2-Q1						False	
27904	H2-Q2	0.13007294027223268	0.09725673557654024	-0.032816204695692436			False	
27905	Gm11131	0.023110922119111702	0.028353344166958495	0.0052424220478467926			False	
27906	H2-Q4	-0.09146232395398594	-0.09909857716690003	-0.007636253212914085			False	
27907	H2-Q6	-0.03041218598287814	0.022251477497991043	0.052663663480869184			False	
27908	H2-Q7	0.13187151499835997	0.08696423639264902	-0.04490727860571095			False	
27909	H2-Q10	0.05435972961120106	0.014231467633093091	-0.04012826197810797			False	
27910	Pou5f1						False	
27911	Gm19553						False	
27912	Tcf19	-0.040191970952932976	-0.10174686070482258	-0.06155488975188961			False	
27913	Cchcr1	-0.18481523245003	-0.1555812186379815	0.029234013812048515			False	
27914	Psors1c2						False	
27915	Cdsn						False	
27916	2300002M23Rik						False	
27917	Sfta2						False	
27918	Gm9573						False	
27919	Mucl3						False	
27920	Gm20483						False	
27921	Vars2	-0.1755712960148435	-0.12939468399425405	0.04617661202058945			False	
27922	Gtf2h4	-0.06476382622191568	-0.01962267173586241	0.04514115448605327			False	
27923	Ddr1	-0.561375547094181	-0.4022228569535974	0.15915269014058364			False	
27924	Gm4577	-0.09357780314856957	-0.08700336734634083	0.006574435802228745			False	
27925	Gm20443						False	
27926	Gm20442						False	
27927	4833427F10Rik						False	
27928	Ier3	0.07247406930572413	0.05585120166072612	-0.016622867644998006			False	
27929	Flot1	-0.02113526982024913	-0.10102044920525548	-0.07988517938500635			False	
27930	Tubb5	0.7961134789202277	0.694146499428035	-0.10196697949219269	0.0049975012493753	0.0112906509708108	True	31.210938
27931	Mdc1	-0.007853048076820236	-0.0009499254827650866	0.006903122594055149			False	
27932	Ppp1r18os	0.069012912788666	0.06491080469492912	-0.0041021080937368865			False	
27933	Nrm	-0.04517538984028642	-0.09333002755878336	-0.04815463771849694			False	
27934	Ppp1r18	0.050269249061122394	0.023642187268703783	-0.02662706179241861			False	
27935	Dhx16	-0.19133714899718574	-0.17792945351956743	0.013407695477618303			False	
27936	2310061I04Rik	0.10879043701844178	0.01881909688176768	-0.0899713401366741			False	
27937	Gm16279		0.027978419528432476				False	
27938	Atat1	0.25926428689477393	0.1892452840394969	-0.07001900285527704			False	
27939	Mrps18b	0.026354818430345844	0.052543632028819974	0.02618881359847413			False	
27940	Ppp1r10	-0.14681465492519827	-0.07221605046643495	0.07459860445876332			False	
27941	Abcf1	0.08527364202814888	0.10603479845636866	0.020761156428219782			False	
27942	Prr3	0.10947041511324072	0.044865195734864305	-0.06460521937837642			False	
27943	Gnl1	0.007551125900934435	-0.03384604687275212	-0.041397172773686555			False	
27944	Gm20508						False	
27945	A930015D03Rik	0.10014377369830976	0.011821129854984189	-0.08832264384332557			False	
27946	H2-T24		-0.02209436353474077				False	
27947	H2-T23	-0.03285368549848525	-0.026309763234937784	0.006543922263547462			False	
27948	H2-T22	-0.06439195142837804	-0.027322636161137306	0.037069315267240735			False	
27949	Gm6034						False	
27950	Gm11127						False	
27951	Gm7030						False	
27952	BC023719		-0.01842237992170803				False	
27953	Gm19684						False	
27954	2410017I17Rik						False	
27955	Gm8909						False	
27956	Gm20478						False	
27957	H2-T3						False	
27958	Gm20546						False	
27959	Rpp21	0.4459574433982853	0.3692917318752429	-0.07666571152304241			False	
27960	Trim39	-0.03811930072729052	-0.019795022210792913	0.018324278516497608			False	
27961	H2-M10.2						False	
27962	H2-M10.1						False	
27963	H2-M10.3						False	
27964	H2-M10.4						False	
27965	H2-M11						False	
27966	H2-M9						False	
27967	H2-M1						False	
27968	H2-M10.5						False	
27969	H2-M10.6						False	
27970	Trim26	0.004935329620140429	0.03499673358092715	0.03006140396078672			False	
27971	Trim15	0.04445228028694537	0.07608614403930125	0.031633863752355884			False	
27972	Trim10						False	
27973	Trim40	-0.03046511894858879	-0.03523089876988529	-0.004765779821296501			False	
27974	Trim31						False	
27975	1700031A10Rik						False	
27976	Rnf39		0.03970308646435708				False	
27977	Ppp1r11	-0.09311075394479967	-0.007554495928880828	0.08555625801591885			False	
27978	Znrd1	-0.059371853184695636	0.03119492563779778	0.09056677882249342			False	
27979	Znrd1as	-0.15594675362503474	-0.18681660028832944	-0.030869846663294703			False	
27980	2410137M14Rik	-0.021961790502330897	-0.021735232735017613	0.00022655776731328459			False	
27981	H2-M5	0.035344036814820776	-0.0027141365071604692	-0.03805817332198125			False	
27982	Zfp57	0.3800595846305798	0.2671395597933627	-0.11292002483721714			False	
27983	Mog						False	
27984	Gabbr1	-0.05506478638176012	-0.12895448253932495	-0.07388969615756483			False	
27985	Olfr90						False	
27986	Olfr91						False	
27987	Olfr92						False	
27988	Olfr93						False	
27989	Ubd						False	
27990	Olfr94						False	
27991	Olfr95						False	
27992	Olfr96						False	
27993	Olfr97						False	
27994	Gm20429						False	
27995	Olfr98						False	
27996	H2-M3	0.020242839907748535	0.0600536162610812	0.03981077635333267			False	
27997	Olfr99						False	
27998	Olfr101						False	
27999	Olfr102						False	
28000	Olfr103						False	
28001	Olfr104-ps						False	
28002	Olfr105-ps						False	
28003	Olfr106-ps						False	
28004	Olfr107						False	
28005	Olfr108						False	
28006	Olfr109						False	
28007	H2-M2						False	
28008	Olfr110						False	
28009	Olfr111						False	
28010	Olfr112						False	
28011	Olfr113						False	
28012	Olfr114						False	
28013	Olfr115						False	
28014	Olfr116						False	
28015	Olfr117						False	
28016	Olfr118						False	
28017	Olfr119						False	
28018	Olfr120						False	
28019	Olfr121						False	
28020	Olfr122						False	
28021	Olfr123						False	
28022	Olfr124						False	
28023	Olfr125						False	
28024	Olfr126						False	
28025	Olfr127						False	
28026	Olfr128						False	
28027	Olfr761						False	
28028	Olfr129						False	
28029	Olfr130						False	
28030	Olfr131						False	
28031	Olfr132						False	
28032	Olfr133						False	
28033	Olfr134						False	
28034	Olfr135						False	
28035	Olfr138						False	
28036	Olfr137						False	
28037	Olfr136						False	
28038	Esp36						False	
28039	Esp34						False	
28040	Esp31						False	
28041	Esp24						False	
28042	Gm21903						False	
28043	Esp23						False	
28044	Esp22						False	
28045	Esp18						False	
28046	Esp16						False	
28047	Esp15						False	
28048	Gm26917	0.1354195785543588	0.06045827757663361	-0.07496130097772519			False	
28049	Gm42418	-0.27206555256890846	-0.1730006879475491	0.09906486462135936			False	
28050	AY036118	-0.10340163233235089	-0.16226392338464685	-0.058862291052295956			False	
28051	Esp38						False	
28052	Gm49835						False	
28053	Pgk2						False	
28054	Crisp3						False	
28055	Crisp1						False	
28056	Esp8						False	
28057	Esp6						False	
28058	Gm44501						False	
28059	Esp4						False	
28060	Esp3						False	
28061	Esp1						False	
28062	Crisp2						False	
28063	Rhag						False	
28064	9130008F23Rik	-0.0006186836677955612	-0.08601542814644876	-0.0853967444786532			False	
28065	Glyatl3						False	
28066	Cenpq	-0.2705270052494158	-0.23509781082779785	0.03542919442161796			False	
28067	Mmut	-0.29316247897151265	-0.19923206286859924	0.09393041610291342			False	
28068	Gm49857						False	
28069	Ptchd4	0.10451507355647241	-0.02600677186254065	-0.13052184541901307			False	
28070	Opn5	0.02473586961671818	-0.02664796533353618	-0.051383834950254365			False	
28071	Adgrf4	0.047056378992362105	0.03007931814366294	-0.016977060848699165			False	
28072	Adgrf2						False	
28073	Cd2ap	-0.13763665017076987	-0.09458020624833383	0.043056443922436044			False	
28074	Tnfrsf21	0.11436159975449403	0.06134407566537911	-0.05301752408911492			False	
28075	E130008D07Rik	0.04964122373378511	0.07160864294722902	0.02196741921344391			False	
28076	Adgrf1						False	
28077	Adgrf5		0.023404706315843345				False	
28078	Mep1a						False	
28079	Ankrd66	-0.18467517871346184	-0.1714435595081323	0.013231619205329531			False	
28080	Pla2g7	-0.11609518324355542	-0.18492114795008774	-0.06882596470653232			False	
28081	1700071M16Rik						False	
28082	Tdrd6	0.047411292729285355	0.051731900046241626	0.004320607316956271			False	
28083	Slc25a27	0.21169349117632105	0.1753731859536057	-0.03632030522271534			False	
28084	Cyp39a1	-0.2404444085023812	-0.17673800069002166	0.06370640781235953			False	
28085	Rcan2	0.3886002888488872	0.3907736288627161	0.002173340013828906			False	
28086	Enpp5	0.0388928553627131	0.08122465457366437	0.042331799210951274			False	
28087	Enpp4	-0.03553377995634048	0.035016541560455125	0.0705503215167956			False	
28088	Clic5		0.027978419528432476				False	
28089	Gm49872						False	
28090	Runx2	-0.0864316813979298	-0.0781047108869675	0.008326970510962303			False	
28091	Runx2os3						False	
28092	Runx2os2						False	
28093	Runx2os1						False	
28094	Supt3	0.042842271260376645	0.033743827906906505	-0.00909844335347014			False	
28095	Gm35097						False	
28096	Cdc5l	0.08509364505443118	0.05464979338113348	-0.030443851673297696			False	
28097	B230354K17Rik	-0.39780136293680785	-0.3307482308493623	0.06705313208744557			False	
28098	Spats1	-0.02505698777988243	0.05923516957432813	0.08429215735421056			False	
28099	Aars2	0.07904433293315688	0.02769838198514573	-0.05134595094801115			False	
28100	Tcte1	-0.2811153750409958	-0.25672851672699815	0.024386858313997672			False	
28101	Tmem151b	0.09424761998462451	0.10410320115168972	0.009855581167065211			False	
28102	Nfkbie	-0.060058505805450434	-0.06076410728218148	-0.0007056014767310437			False	
28103	Slc35b2	-0.1066783866710984	-0.10352911409349062	0.0031492725776077757			False	
28104	Hsp90ab1	-0.03376818706842625	-0.1760426865481621	-0.14227449947973586			False	
28105	Slc29a1	-0.02477726664133493	-0.08974561269227536	-0.06496834605094043			False	
28106	Gm17080						False	
28107	Mymx						False	
28108	Capn11		0.05142047358473115				False	
28109	Tmem63b	0.061271854419729946	0.10780562834777135	0.04653377392804141			False	
28110	Gm16172						False	
28111	Mrpl14	-0.0941126183310073	-0.04318860461110307	0.05092401371990423			False	
28112	1600014C23Rik	-0.06856680926517793	-0.09367494847261155	-0.025108139207433627			False	
28113	F630040K05Rik						False	
28114	Gm35692						False	
28115	4930542M03Rik						False	
28116	Gm41584		-0.012484883427852443				False	
28117	Gm49805						False	
28118	Vegfa	-0.10432345955329668	-0.06642726403797972	0.03789619551531696			False	
28119	Gm36200						False	
28120	Mrps18a	0.3493866539973099	0.3376005719073777	-0.011786082089932204			False	
28121	Rsph9	-0.15518747071119407	-0.24780607234204557	-0.0926186016308515			False	
28122	Mad2l1bp	0.12482284410964344	0.0956865434251916	-0.029136300684451832			False	
28123	Gtpbp2	-0.016238174510379236	-0.004544829464239542	0.011693345046139694			False	
28124	Polh	0.016963188843082493	-0.0013287215975055623	-0.018291910440588057			False	
28125	Xpo5	-0.13423075340477064	-0.05790875293641427	0.07632200046835637			False	
28126	Polr1c	0.035834078692155165	-0.042839468048233326	-0.07867354674038848			False	
28127	Yipf3	-0.07000048266480806	-0.18202945977691792	-0.11202897711210986			False	
28128	Lrrc73	0.09027789562818524	0.06405923224658536	-0.02621866338159988			False	
28129	Tjap1	-0.27315566659297463	-0.15751159408373536	0.11564407250923928			False	
28130	Dlk2	0.25866952357083833	0.16496136330078867	-0.09370816027004966			False	
28131	Abcc10	-0.011440653008315798	0.06278138100287174	0.07422203401118754			False	
28132	Zfp318	0.1463381946306421	0.08295712875680288	-0.06338106587383922			False	
28133	Crip3	-0.051043447099341145	-0.04921596863580611	0.0018274784635350372			False	
28134	Slc22a7						False	
28135	Ttbk1	0.07720844683848993	0.10853619342299763	0.031327746584507696			False	
28136	Gm47119						False	
28137	Dnph1	-0.1797860460989979	-0.15648034867909008	0.023305697419907817			False	
28138	Cul9	0.013061860217587552	0.02384975788474453	0.010787897667156978			False	
28139	Srf	-0.046960848791976435	0.024354390258735613	0.07131523905071205			False	
28140	Ptk7	-0.1585592413519734	-0.09349623198336605	0.06506300936860736			False	
28141	Klc4	0.02171418127826624	0.015228268845292298	-0.006485912432973941			False	
28142	Mrpl2	-0.03333848998073785	-0.06537061854559434	-0.03203212856485649			False	
28143	Cul7	-0.02848400533472772	-0.061155625723910666	-0.03267162038918295			False	
28144	Rrp36	0.07648330119207422	0.08230015875057585	0.0058168575585016286			False	
28145	Klhdc3	0.05110541226854914	-0.03966906582522538	-0.09077447809377451			False	
28146	Mea1	0.18999031596733906	0.11503910118248407	-0.07495121478485499			False	
28147	Ppp2r5d	-0.04829468898101262	-0.0066817090172634225	0.0416129799637492			False	
28148	Pex6	0.12162385454538109	0.01777415970966373	-0.10384969483571736			False	
28149	Gnmt	0.00720586968350454	-0.007362169483689971	-0.01456803916719451			False	
28150	Cnpy3	-0.14429835134940172	-0.19088156456647445	-0.04658321321707273			False	
28151	Ptcra	-0.0028214953916785366	0.020655354293351774	0.02347684968503031			False	
28152	2310039H08Rik	-0.058406484947165674	-0.07650246305495416	-0.018095978107788485			False	
28153	Rpl7l1	-0.11532461768802894	-0.056167356874629135	0.05915726081339981			False	
28154	Bicral	0.020917199937308582	0.009393357174895683	-0.0115238427624129			False	
28155	Tbcc	0.15754353459311654	0.01514100118916698	-0.14240253340394957			False	
28156	Prph2						False	
28157	Ubr2	-0.015010633986416553	-0.011571014417678261	0.0034396195687382922			False	
28158	Trerf1	0.002137736940524798	0.0138954443710959	0.011757707430571102			False	
28159	Mrps10	0.0055788499089172465	0.08404411059242761	0.07846526068351037			False	
28160	Guca1b	0.04911741257459459	0.039103355275608036	-0.010014057298986558			False	
28161	Guca1a		0.025040941489826867				False	
28162	1700001C19Rik		0.028430039795645123				False	
28163	AI661453	0.01997458698611579					False	
28164	Taf8	-0.016526801151030945	-0.01062067620195682	0.005906124949074125			False	
28165	Ccnd3	-0.3166660160681934	-0.2400870705072625	0.0765789455609309			False	
28166	Bysl	0.207409886642743	0.14573806905575445	-0.06167181758698856			False	
28167	Med20	-0.013102474728847598	0.014061383338361254	0.027163858067208852			False	
28168	Usp49	0.021597928583225	-0.04046054088105548	-0.06205846946428048			False	
28169	Tomm6	-0.012779930858982423	0.012213623342410544	0.024993554201392966			False	
28170	Tomm6os	0.027532434345637114	0.021100333626991104	-0.00643210071864601			False	
28171	Prickle4	-0.004591429238336377	0.05720400993555129	0.06179543917388767			False	
28172	Frs3	0.09181025445647775	0.1688005616190306	0.07699030716255284			False	
28173	Frs3os		0.05082187311388558				False	
28174	Pgc						False	
28175	Tfeb	-0.07244987505211767	-0.07075633961350834	0.0016935354386093254			False	
28176	Mdfi	-0.11021001913242398	-0.0806911701256167	0.029518849006807277			False	
28177	Foxp4	0.18677942122302993	0.1596156594520033	-0.02716376177102664			False	
28178	Gm15556						False	
28179	1700122O11Rik						False	
28180	A730006G06Rik		-0.029426630901761185				False	
28181	1700067P10Rik						False	
28182	Gm49946						False	
28183	9830107B12Rik						False	
28184	A530064D06Rik						False	
28185	Trem1						False	
28186	Trem3						False	
28187	Treml4		0.028380264945988075				False	
28188	Treml2						False	
28189	B430306N03Rik						False	
28190	Trem2						False	
28191	Treml1						False	
28192	Nfya	0.09077932098012118	0.08885335988259126	-0.0019259610975299185			False	
28193	Oard1	-0.43242163279491574	-0.29621193664302553	0.1362096961518902			False	
28194	Gm49893		0.026065700893779395				False	
28195	Apobec2	-0.049073655848386716	-0.0504958158639818	-0.0014221600155950864			False	
28196	Tspo2		-0.005978937111341857				False	
28197	Unc5cl	0.0764843277267164	-0.02098399091881933	-0.09746831864553573			False	
28198	Gm49896						False	
28199	Gm45330						False	
28200	Lrfn2	0.08825352145142591	-0.04712234750726667	-0.13537586895869258			False	
28201	1700008K24Rik						False	
28202	Gm17830						False	
28203	Gm20540						False	
28204	Mocs1	-0.019213493310383065	0.025439091556592214	0.04465258486697528			False	
28205	Daam2	-0.27134327273031467	-0.24589005784870072	0.02545321488161395			False	
28206	Kif6	-0.3779892649967634	-0.3298982789707628	0.04809098602600059			False	
28207	Gm16555						False	
28208	Gm16554						False	
28209	Rftn1	-0.0418168061187036	-0.09470859583466312	-0.05289178971595952			False	
28210	Gm49901		-0.014317592050498276				False	
28211	Gm37173						False	
28212	Gm41597						False	
28213	AY702103						False	
28214	Dazl	-0.0514416458932128	-0.024363746517453554	0.02707789937575925			False	
28215	Gm49906						False	
28216	Plcl2	0.012922900999944033	0.009685936764658216	-0.003236964235285817			False	
28217	Tbc1d5	-0.10201138257373943	-0.07872152913932674	0.023289853434412686			False	
28218	C330011F03Rik						False	
28219	Gm31143	-0.03882959771534457	-0.04209243095790187	-0.0032628332425573003			False	
28220	Satb1	-0.3580778537343431	-0.26450702363329825	0.09357083010104483			False	
28221	Gm20098						False	
28222	Gm19585						False	
28223	Gm41600						False	
28224	Gm49912						False	
28225	Gm5094						False	
28226	Gm27217	0.0061145006319373784	-0.018060191853245512	-0.02417469248518289			False	
28227	Kcnh8	0.20650678718894716	0.13804308595809536	-0.0684637012308518			False	
28228	Efhb	-0.35608646889525136	-0.3245626417179613	0.031523827177290076			False	
28229	Rab5a	-0.07484107051548437	-0.05076295437536148	0.024078116140122896			False	
28230	Gm49915						False	
28231	Pp2d1	0.07203398827403759					False	
28232	Kat2b	-0.05786415927584919	-0.026219329183227925	0.031644830092621264			False	
28233	Sgo1	-0.02395274263778598	-0.04270632762928341	-0.018753584991497433			False	
28234	Sult1c2						False	
28235	Sult1c1						False	
28236	Slc5a7	0.03614201453712134	0.06777215622177422	0.031630141684652884			False	
28237	1700025K24Rik						False	
28238	Gm32055						False	
28239	St6gal2	0.0633756037391474	0.1649568261816225	0.1015812224424751			False	
28240	Vmn2r118						False	
28241	Pot1b	-0.057171305610347396	-0.031100717089266112	0.026070588521081284			False	
28242	Adgre4						False	
28243	Zfp119a	-0.005929415187594826	-0.05508102341961244	-0.04915160823201761			False	
28244	Zfp959	0.10335773255541729	0.0029735029352864137	-0.10038422962013088			False	
28245	Zfp119b	0.04648377559426057	-0.03732424590218548	-0.08380802149644605			False	
28246	Ebi3	0.1840176152318769	0.1629134313866807	-0.02110418384519619			False	
28247	Gm16712	0.07856452786855482	-0.0051642899585042385	-0.08372881782705906			False	
28248	Yju2	-0.08726602753651004	-0.0791705396798133	0.00809548785669674			False	
28249	Shd	0.16316708655770998	0.09429544539784447	-0.06887164115986551			False	
28250	Fsd1	0.37707284456728785	0.19063585453863324	-0.1864369900286546			False	
28251	Stap2	0.026444488803378678	0.04834544321228029	0.021900954408901614			False	
28252	Mpnd	0.01362457284476636	-0.09254064589551388	-0.10616521874028023			False	
28253	Sh3gl1	0.039189681533185104	-0.06330766782133483	-0.10249734935451993			False	
28254	Chaf1a	-0.2295021921265571	-0.18807183586250265	0.041430356264054446			False	
28255	Ubxn6	0.03707417794253841	0.04793218007824817	0.010858002135709761			False	
28256	Hdgfl2	-0.0009092646175924979	-0.10520797747627887	-0.10429871285868637			False	
28257	Plin4						False	
28258	Plin5	-0.17222963835201593	-0.1403849843622608	0.03184465398975514			False	
28259	Lrg1						False	
28260	Sema6b	0.2004572602326785	0.12515019695851837	-0.07530706327416015			False	
28261	Tnfaip8l1	0.11371781176136869	-0.0022936778665769647	-0.11601148962794566			False	
28262	Mydgf	-0.12569221938971983	-0.09164838917448585	0.03404383021523398			False	
28263	Dpp9	-0.04580213504527633	-0.02817854480226925	0.01762359024300708			False	
28264	A230051N06Rik	-0.030299991089017753	-0.030817829298222695	-0.0005178382092049412			False	
28265	Fem1a	-0.0676225337075376	-0.05018678583563615	0.01743574787190145			False	
28266	Ticam1						False	
28267	Plin3	-0.25272487361090984	-0.22128158571423684	0.031443287896673			False	
28268	Arrdc5						False	
28269	Uhrf1	-0.20340240357767747	-0.1978496773669704	0.005552726210707071			False	
28270	Kdm4b	-0.09970112404224635	-0.050929359308535364	0.04877176473371098			False	
28271	Ptprs	-0.3269357146907543	-0.20458986107672036	0.12234585361403391			False	
28272	Znrf4						False	
28273	Gm20219	-0.07117399930014877	-0.05618075787210049	0.014993241428048282			False	
28274	Safb2	-0.2077648455592118	-0.18673722294510298	0.021027622614108815			False	
28275	Safb	-0.07604487136911314	-0.05857113060064204	0.0174737407684711			False	
28276	Micos13	-0.03805698265392886	-0.03320262070774425	0.004854361946184611			False	
28277	Rpl36	-0.23608382763651212	0.001993167160357796	0.23807699479686992			False	
28278	Lonp1	-0.07157934435792657	-0.025797719908652837	0.04578162444927373			False	
28279	Catsperd	0.010416226160618464	0.017230676423287978	0.006814450262669514			False	
28280	Ranbp3	0.16991113564259486	0.11118561594242718	-0.05872551970016768			False	
28281	Vmac	-0.14457420661772616	-0.17367151256344143	-0.029097305945715274			False	
28282	Ndufa11	0.06788222759079031	-0.015029517735916166	-0.08291174532670648			False	
28283	Nrtn	0.10315239175136608	-0.02173691455735215	-0.12488930630871822			False	
28284	Dus3l	0.22295300416016298	0.13050004229050463	-0.09245296186965835			False	
28285	Prr22	-0.0335184250843623	-0.037735580641246436	-0.004217155556884136			False	
28286	Rfx2	-0.3930927349916563	-0.33300509402600637	0.06008764096564995			False	
28287	Acsbg2						False	
28288	1700061G19Rik	0.02619080898331755					False	
28289	Mllt1	-0.2299114816631748	-0.09480825799946054	0.13510322366371424			False	
28290	Acer1						False	
28291	Gm49887						False	
28292	Clpp	0.26518004376574594	0.22527826138811696	-0.03990178237762898			False	
28293	Alkbh7	0.12663975199575092	0.009958963583288145	-0.11668078841246278			False	
28294	Pspn						False	
